id,label,label_text,text,lang,language
571,datetime_query,datetime_query,二十二号是圣诞节吗,zh-CN,zh-CN
572,datetime_query,datetime_query,今天几号,zh-CN,zh-CN
573,audio_volume_up,audio_volume_up,提高音量,zh-CN,zh-CN
574,music_settings,music_settings,重播十次同一首歌曲,zh-CN,zh-CN
575,music_settings,music_settings,播放只有特定的歌手歌曲,zh-CN,zh-CN
577,play_music,play_music,在列表中播放经典流行,zh-CN,zh-CN
578,play_music,play_music,请在佇列中先播放听我们的歌的天下,zh-CN,zh-CN
579,iot_hue_lightoff,iot_hue_lightoff,关掉门廊上的一盏灯,zh-CN,zh-CN
580,iot_hue_lightoff,iot_hue_lightoff,请关灯,zh-CN,zh-CN
581,iot_hue_lightoff,iot_hue_lightoff,关掉台灯,zh-CN,zh-CN
583,weather_query,weather_query,明天太阳下山是在下午五点三十吗,zh-CN,zh-CN
584,weather_query,weather_query,这周有几率下雨吗,zh-CN,zh-CN
586,news_query,news_query,有什么最新消息,zh-CN,zh-CN
587,news_query,news_query,現在的趋势是什么,zh-CN,zh-CN
589,datetime_query,datetime_query,现在东部时区是几点,zh-CN,zh-CN
591,weather_query,weather_query,现在有多暖和了,zh-CN,zh-CN
592,play_music,play_music,请打开音乐我想听我最喜欢的歌,zh-CN,zh-CN
593,play_music,play_music,我能听你现在可以在广播上听到的五十首热门歌曲吗,zh-CN,zh-CN
594,play_music,play_music,请现在打开晚餐的古典音乐,zh-CN,zh-CN
596,play_music,play_music,你能打开吉克隽逸的热门歌曲吗,zh-CN,zh-CN
597,play_music,play_music,我想听我最喜欢的欧阳靖的歌,zh-CN,zh-CN
598,audio_volume_up,audio_volume_up,调高声音,zh-CN,zh-CN
599,audio_volume_down,audio_volume_down,调低音量,zh-CN,zh-CN
600,audio_volume_up,audio_volume_up,请把音量调高,zh-CN,zh-CN
602,alarm_set,alarm_set,设个开始的闹铃,zh-CN,zh-CN
603,alarm_set,alarm_set,把闹钟改成午夜响,zh-CN,zh-CN
604,weather_query,weather_query,今后一周天气怎么样啊,zh-CN,zh-CN
605,weather_query,weather_query,周二天气预报怎么样啊,zh-CN,zh-CN
606,weather_query,weather_query,周末天气预报怎么样啊,zh-CN,zh-CN
607,audio_volume_mute,audio_volume_mute,设定静音二十分钟,zh-CN,zh-CN
609,audio_volume_up,audio_volume_up,之后再讲,zh-CN,zh-CN
611,alarm_set,alarm_set,请为我设置一个明天早上七点的闹钟,zh-CN,zh-CN
613,play_music,play_music,播放歌单第七首,zh-CN,zh-CN
615,play_music,play_music,从我的播放列表播放歌,zh-CN,zh-CN
618,datetime_query,datetime_query,这个月最后一天是星期几,zh-CN,zh-CN
619,datetime_query,datetime_query,现在中部几点,zh-CN,zh-CN
620,datetime_query,datetime_query,现在山地时区几点,zh-CN,zh-CN
621,news_query,news_query,关于唐纳德特朗普的最新争议是什么,zh-CN,zh-CN
622,news_query,news_query,王毅最近的争议是什么,zh-CN,zh-CN
627,play_music,play_music,请播放金属音乐上一张专辑的最后一首热门歌曲,zh-CN,zh-CN
630,news_query,news_query,有地铁修建的消息就通知我,zh-CN,zh-CN
632,news_query,news_query,一有今日头条的消息就通知我,zh-CN,zh-CN
633,iot_cleaning,iot_cleaning,启动扫地机器人,zh-CN,zh-CN
636,general_joke,general_joke,有什么关于汽车的好笑的笑话,zh-CN,zh-CN
637,general_joke,general_joke,跟我說個關於男人,zh-CN,zh-CN
639,play_music,play_music,提醒我今晚播放这首歌,zh-CN,zh-CN
640,play_music,play_music,请从我最喜欢的列表为我播放一首歌,zh-CN,zh-CN
641,play_music,play_music,为我播放一首歌,zh-CN,zh-CN
642,play_music,play_music,给我放一首梅艳芳的歌,zh-CN,zh-CN
643,iot_cleaning,iot_cleaning,我需要你启动扫地机器人,zh-CN,zh-CN
644,weather_query,weather_query,这周最高温度多少度啊,zh-CN,zh-CN
645,iot_hue_lightup,iot_hue_lightup,稍微调高灯光,zh-CN,zh-CN
646,iot_hue_lightup,iot_hue_lightup,调亮灯光一点,zh-CN,zh-CN
647,iot_hue_lightup,iot_hue_lightup,使灯光更加可见,zh-CN,zh-CN
648,alarm_query,alarm_query,可以告诉我都设了什么闹钟吗,zh-CN,zh-CN
649,alarm_query,alarm_query,我今天设了任何闹钟了吗,zh-CN,zh-CN
650,alarm_query,alarm_query,我需要定个闹钟我都定多少了啊,zh-CN,zh-CN
652,iot_hue_lightoff,iot_hue_lightoff,控制灯关闭房间的灯,zh-CN,zh-CN
653,play_music,play_music,可以找到一些福音音乐,zh-CN,zh-CN
654,play_music,play_music,我想听一些福音音乐,zh-CN,zh-CN
655,weather_query,weather_query,四川现在的天气咋样啊,zh-CN,zh-CN
656,weather_query,weather_query,北京现在天气咋样啊,zh-CN,zh-CN
659,datetime_query,datetime_query,北京现在是几点,zh-CN,zh-CN
661,datetime_convert,datetime_convert,请问这里的下午六点在中国是几点,zh-CN,zh-CN
662,datetime_convert,datetime_convert,你能说出青岛和成都有多少小时的时差吗,zh-CN,zh-CN
664,iot_hue_lightdim,iot_hue_lightdim,调低灯光,zh-CN,zh-CN
666,iot_hue_lightdim,iot_hue_lightdim,我得把灯关掉,zh-CN,zh-CN
667,iot_hue_lightdim,iot_hue_lightdim,调低亮度,zh-CN,zh-CN
669,takeaway_order,takeaway_order,帮我点两个汉堡包,zh-CN,zh-CN
670,takeaway_order,takeaway_order,下单一个披萨,zh-CN,zh-CN
671,datetime_query,datetime_query,你能告诉我今天是几号吗,zh-CN,zh-CN
672,datetime_query,datetime_query,能告诉我几点了吗,zh-CN,zh-CN
673,datetime_query,datetime_query,现在几点,zh-CN,zh-CN
674,datetime_query,datetime_query,显示当前时间,zh-CN,zh-CN
677,iot_wemo_off,iot_wemo_off,手机充电的时候请把插头关掉,zh-CN,zh-CN
679,iot_wemo_off,iot_wemo_off,我想你在给手机充好电之前关掉智能插座,zh-CN,zh-CN
681,qa_stock,qa_stock,让我了解股票市场价格,zh-CN,zh-CN
683,play_music,play_music,你能播放我的最后一首歌吗,zh-CN,zh-CN
684,play_music,play_music,播放林俊杰的歌,zh-CN,zh-CN
685,play_music,play_music,在下午六点播放昨晚的那首歌,zh-CN,zh-CN
687,datetime_query,datetime_query,给我北京的时间,zh-CN,zh-CN
688,datetime_query,datetime_query,现在给我华盛顿的时间,zh-CN,zh-CN
690,audio_volume_down,audio_volume_down,声音太大请调低音量,zh-CN,zh-CN
692,music_query,music_query,刚刚走红的那首歌曲叫什么名字,zh-CN,zh-CN
693,takeaway_query,takeaway_query,我刚点了吃的打电话看他们是否已经送到了,zh-CN,zh-CN
694,takeaway_query,takeaway_query,查看我现在的订单外送情况,zh-CN,zh-CN
695,takeaway_query,takeaway_query,打电话给餐厅看看是否在派送了,zh-CN,zh-CN
696,iot_hue_lightup,iot_hue_lightup,请照亮房间,zh-CN,zh-CN
698,news_query,news_query,市政府发生了什么,zh-CN,zh-CN
699,weather_query,weather_query,天气报告怎么样啊,zh-CN,zh-CN
700,weather_query,weather_query,上海天气咋样,zh-CN,zh-CN
701,weather_query,weather_query,查看天气,zh-CN,zh-CN
703,iot_hue_lightdim,iot_hue_lightdim,我希望灯光不要太亮,zh-CN,zh-CN
704,iot_hue_lightdim,iot_hue_lightdim,请把灯调亮一点,zh-CN,zh-CN
705,general_joke,general_joke,告诉我些好玩的事,zh-CN,zh-CN
706,play_music,play_music,我想听胡彦斌谢谢,zh-CN,zh-CN
709,news_query,news_query,给我看选举投票的最新消息,zh-CN,zh-CN
713,news_query,news_query,你能告诉凤凰新闻上最近的突发新闻吗,zh-CN,zh-CN
715,news_query,news_query,给我看一份报纸,zh-CN,zh-CN
716,news_query,news_query,我想知道迈阿密先驱报的消息,zh-CN,zh-CN
717,news_query,news_query,请给我读一下羊城晚报的最新消息,zh-CN,zh-CN
719,general_greet,general_greet,你好,zh-CN,zh-CN
720,general_greet,general_greet,你好,zh-CN,zh-CN
721,alarm_set,alarm_set,创建个闹钟明天早上四点整,zh-CN,zh-CN
722,alarm_set,alarm_set,五小时后设置闹钟把我叫醒,zh-CN,zh-CN
723,alarm_set,alarm_set,定个闹钟三小时后叫我起床,zh-CN,zh-CN
724,weather_query,weather_query,告诉我本周的天气状况,zh-CN,zh-CN
725,weather_query,weather_query,显示一周的天气,zh-CN,zh-CN
727,play_music,play_music,我想听王菲的歌,zh-CN,zh-CN
728,play_music,play_music,在这首歌曲之后播放安立奎·伊格萊西亚斯的歌,zh-CN,zh-CN
729,play_music,play_music,在这首歌曲之后播放毛不易最新的歌曲,zh-CN,zh-CN
731,iot_hue_lightup,iot_hue_lightup,关灯,zh-CN,zh-CN
732,music_likeness,music_likeness,保存我的音乐偏好,zh-CN,zh-CN
733,music_likeness,music_likeness,保存我的音乐选择,zh-CN,zh-CN
734,play_music,play_music,播放我喜欢的音乐,zh-CN,zh-CN
735,audio_volume_down,audio_volume_down,请调低你的音量,zh-CN,zh-CN
736,audio_volume_up,audio_volume_up,你能把答案大声告诉我吗,zh-CN,zh-CN
739,weather_query,weather_query,今天温度多少度啊,zh-CN,zh-CN
740,weather_query,weather_query,今天环境多潮湿啊,zh-CN,zh-CN
742,play_music,play_music,播放所有最新的流行歌,zh-CN,zh-CN
744,play_music,play_music,接下来播放快乐的播放列表,zh-CN,zh-CN
745,news_query,news_query,现在流行什么,zh-CN,zh-CN
746,news_query,news_query,给我头条新闻,zh-CN,zh-CN
747,play_music,play_music,从我的派对歌单播放歌曲,zh-CN,zh-CN
748,audio_volume_up,audio_volume_up,请把这首歌的音量调低,zh-CN,zh-CN
749,audio_volume_up,audio_volume_up,调高音量让我在其他房间也能听到,zh-CN,zh-CN
750,audio_volume_down,audio_volume_down,调低一成音量,zh-CN,zh-CN
752,audio_volume_mute,audio_volume_mute,一直静音除非我说别的,zh-CN,zh-CN
753,audio_volume_mute,audio_volume_mute,暂时不要说话,zh-CN,zh-CN
754,datetime_convert,datetime_convert,将时区更改为上海,zh-CN,zh-CN
755,datetime_convert,datetime_convert,调整这里的时间为伊斯坦布尔时间,zh-CN,zh-CN
757,iot_wemo_on,iot_wemo_on,打开维莫插座把我的充电器连接到它,zh-CN,zh-CN
758,iot_wemo_on,iot_wemo_on,小米智能插座,zh-CN,zh-CN
759,music_query,music_query,找到我正在播放的歌曲,zh-CN,zh-CN
766,news_query,news_query,你能搜索我的第一财经的最新消息吗,zh-CN,zh-CN
769,news_query,news_query,给我讲讲最新的体育新闻,zh-CN,zh-CN
770,news_query,news_query,最近世界上发生了什么,zh-CN,zh-CN
771,news_query,news_query,给我中国新闻网的最新新闻,zh-CN,zh-CN
772,news_query,news_query,凤凰网有什么最新消息,zh-CN,zh-CN
773,news_query,news_query,告诉我中国日报网的最新消息,zh-CN,zh-CN
774,news_query,news_query,给我看中国新闻网的最新消息,zh-CN,zh-CN
775,news_query,news_query,马克龙一上新闻就通知我,zh-CN,zh-CN
777,weather_query,weather_query,外面气温高达四十度的时候给我个警醒,zh-CN,zh-CN
780,play_music,play_music,听王菲的人间,zh-CN,zh-CN
784,play_music,play_music,播放所有的摇滚歌,zh-CN,zh-CN
785,play_music,play_music,添加七里香到当前队列,zh-CN,zh-CN
786,general_greet,general_greet,嘿你好吗,zh-CN,zh-CN
787,weather_query,weather_query,今天天咋样啊,zh-CN,zh-CN
788,weather_query,weather_query,现在温度是多少啊,zh-CN,zh-CN
789,weather_query,weather_query,这周天气怎么样,zh-CN,zh-CN
791,weather_query,weather_query,查一下这周的最高气温,zh-CN,zh-CN
792,weather_query,weather_query,还是夏天吗,zh-CN,zh-CN
793,weather_query,weather_query,本周下冰雹的可能性多大啊,zh-CN,zh-CN
794,alarm_query,alarm_query,确认明天早上的闹钟,zh-CN,zh-CN
795,alarm_query,alarm_query,明天闹钟定的几点啊,zh-CN,zh-CN
797,takeaway_query,takeaway_query,你能帮我推荐家能点外卖的川菜餐厅吗,zh-CN,zh-CN
798,takeaway_query,takeaway_query,哪个餐厅提供外卖,zh-CN,zh-CN
799,takeaway_order,takeaway_order,我能在这个时候点外卖食品吗,zh-CN,zh-CN
800,news_query,news_query,我想知道这个城市的最新本地新闻,zh-CN,zh-CN
801,audio_volume_mute,audio_volume_mute,请把音箱声音静音,zh-CN,zh-CN
802,audio_volume_mute,audio_volume_mute,好的小谷请把音箱音量静音,zh-CN,zh-CN
805,audio_volume_down,audio_volume_down,好的小谷请把音箱所有音量都调低,zh-CN,zh-CN
808,iot_coffee,iot_coffee,早上八点冲咖啡,zh-CN,zh-CN
809,iot_coffee,iot_coffee,正午冲泡咖啡,zh-CN,zh-CN
810,datetime_query,datetime_query,今天是本月份的几号,zh-CN,zh-CN
811,play_music,play_music,播放新的王菲播放列表,zh-CN,zh-CN
812,play_music,play_music,开始陈芳语新的歌单,zh-CN,zh-CN
813,play_music,play_music,从阳光下的星星开始播放金海心的歌,zh-CN,zh-CN
814,news_query,news_query,打开纽约时报 a. p. p.,zh-CN,zh-CN
815,news_query,news_query,打开我从今日头条发来的早晨邮件,zh-CN,zh-CN
816,play_music,play_music,播放一些音乐,zh-CN,zh-CN
818,play_music,play_music,请去潘多拉找五月天的广播,zh-CN,zh-CN
819,play_music,play_music,百度一些那英的歌来听,zh-CN,zh-CN
820,audio_volume_up,audio_volume_up,增加音量,zh-CN,zh-CN
821,music_settings,music_settings,随机播放播放列表,zh-CN,zh-CN
822,music_settings,music_settings,不要再重复这首歌了,zh-CN,zh-CN
823,weather_query,weather_query,今天我这天气怎么样啊,zh-CN,zh-CN
824,weather_query,weather_query,嗯百度一下今天我这边天气的情况,zh-CN,zh-CN
825,weather_query,weather_query,给我查一下家里七天的预报,zh-CN,zh-CN
828,play_music,play_music,播放最新的周杰伦播放列表,zh-CN,zh-CN
829,play_music,play_music,播放最新的鲍勃·迪伦播放列表,zh-CN,zh-CN
830,weather_query,weather_query,嘿外面太热了今天下午气温多少度啊,zh-CN,zh-CN
831,weather_query,weather_query,嘿百度一下嘿外面太热了今天下午气温多少度啊,zh-CN,zh-CN
833,weather_query,weather_query,这里这周末会下雪吗,zh-CN,zh-CN
834,news_query,news_query,告诉我来自体育新闻滚动新闻的最新消息,zh-CN,zh-CN
836,news_query,news_query,最新的好莱坞的流言蜚语,zh-CN,zh-CN
838,alarm_remove,alarm_remove,关闭本周的起床闹铃,zh-CN,zh-CN
839,alarm_remove,alarm_remove,停止这周的晨起闹铃,zh-CN,zh-CN
840,takeaway_order,takeaway_order,从必胜客给晚上七点点外卖比萨,zh-CN,zh-CN
841,takeaway_order,takeaway_order,给晚上七点下单一份比萨外卖,zh-CN,zh-CN
842,takeaway_order,takeaway_order,点比萨外卖晚上七点送到,zh-CN,zh-CN
844,iot_cleaning,iot_cleaning,打开扫地机器人,zh-CN,zh-CN
845,alarm_query,alarm_query,现在设置了什么闹钟,zh-CN,zh-CN
846,alarm_query,alarm_query,有闹钟明天叫醒我吗,zh-CN,zh-CN
847,alarm_query,alarm_query,现在有设闹铃吗,zh-CN,zh-CN
848,general_joke,general_joke,我想听个笑话,zh-CN,zh-CN
849,general_joke,general_joke,给我讲个笑话,zh-CN,zh-CN
850,general_joke,general_joke,一个笑话谢谢,zh-CN,zh-CN
852,iot_hue_lightup,iot_hue_lightup,开灯,zh-CN,zh-CN
853,iot_hue_lightup,iot_hue_lightup,让灯光更亮,zh-CN,zh-CN
854,play_music,play_music,播放节奏蓝调音乐,zh-CN,zh-CN
855,play_music,play_music,播放节奏蓝调,zh-CN,zh-CN
856,play_music,play_music,节奏布鲁斯音乐,zh-CN,zh-CN
857,iot_hue_lightdim,iot_hue_lightdim,调暗灯,zh-CN,zh-CN
859,weather_query,weather_query,天气预报,zh-CN,zh-CN
860,weather_query,weather_query,今天的天气,zh-CN,zh-CN
863,alarm_query,alarm_query,我的闹钟,zh-CN,zh-CN
865,iot_cleaning,iot_cleaning,机器人打扫整个房子吧,zh-CN,zh-CN
867,iot_wemo_off,iot_wemo_off,关闭智能插座,zh-CN,zh-CN
868,iot_wemo_off,iot_wemo_off,关掉小米智能插座,zh-CN,zh-CN
869,music_likeness,music_likeness,保存意见,zh-CN,zh-CN
871,music_likeness,music_likeness,增加评论,zh-CN,zh-CN
872,iot_hue_lightoff,iot_hue_lightoff,关掉卧室的灯,zh-CN,zh-CN
873,iot_hue_lightoff,iot_hue_lightoff,关掉厨房里的灯,zh-CN,zh-CN
874,iot_hue_lightoff,iot_hue_lightoff,把房间里的灯关掉,zh-CN,zh-CN
875,play_music,play_music,为我播放宝琪刘易斯的十字架之美,zh-CN,zh-CN
876,play_music,play_music,给我播放七里香,zh-CN,zh-CN
877,takeaway_order,takeaway_order,从 grubhub 订购食物,zh-CN,zh-CN
878,takeaway_order,takeaway_order,从 grubhub 订购食物,zh-CN,zh-CN
879,datetime_query,datetime_query,海口市海南省现在几点,zh-CN,zh-CN
880,datetime_query,datetime_query,四川成都现在几点,zh-CN,zh-CN
881,datetime_query,datetime_query,海南岛现在几点了,zh-CN,zh-CN
882,news_query,news_query,人民日报的新闻,zh-CN,zh-CN
883,news_query,news_query,国家报纸的新闻,zh-CN,zh-CN
886,datetime_query,datetime_query,告诉我现在几点,zh-CN,zh-CN
888,datetime_query,datetime_query,现在几点了,zh-CN,zh-CN
889,play_music,play_music,请为我播放一些酷狗,zh-CN,zh-CN
890,play_music,play_music,给我播放一些放松的音乐,zh-CN,zh-CN
892,play_music,play_music,我想听一些曲子,zh-CN,zh-CN
893,play_music,play_music,现在播放音乐,zh-CN,zh-CN
894,alarm_remove,alarm_remove,关闭明天早上的闹钟,zh-CN,zh-CN
898,iot_hue_lightchange,iot_hue_lightchange,下午三点把灯调成蓝色,zh-CN,zh-CN
899,iot_hue_lightchange,iot_hue_lightchange,给我一些薰衣草色调的光,zh-CN,zh-CN
900,news_query,news_query,有关于特朗普内阁任命的最新消息请告诉我,zh-CN,zh-CN
902,play_music,play_music,为我做一个反光镜的播放列表,zh-CN,zh-CN
903,play_music,play_music,帮我找到林俊杰的新的音乐,zh-CN,zh-CN
904,weather_query,weather_query,下周天气怎么样啊,zh-CN,zh-CN
905,weather_query,weather_query,下周气温多少啊,zh-CN,zh-CN
907,iot_cleaning,iot_cleaning,你能启动扫地机器人,zh-CN,zh-CN
908,iot_cleaning,iot_cleaning,请立即开始启动扫地机器人,zh-CN,zh-CN
909,datetime_query,datetime_query,纽约现在几点了,zh-CN,zh-CN
910,datetime_query,datetime_query,上海现在几点,zh-CN,zh-CN
911,datetime_query,datetime_query,请告诉我现在的纽约时间,zh-CN,zh-CN
912,play_radio,play_radio,播放我的最喜欢网易云音乐电台,zh-CN,zh-CN
913,play_radio,play_radio,打开 pandora,zh-CN,zh-CN
915,iot_hue_lightoff,iot_hue_lightoff,把我房间灯关掉,zh-CN,zh-CN
916,datetime_query,datetime_query,请告诉我现在几点,zh-CN,zh-CN
917,alarm_remove,alarm_remove,移除早上的闹钟,zh-CN,zh-CN
918,alarm_remove,alarm_remove,删除我早上的闹钟,zh-CN,zh-CN
919,alarm_remove,alarm_remove,olly 删除我的起床闹钟,zh-CN,zh-CN
922,play_music,play_music,我的最喜欢的喜玛拉雅站音乐,zh-CN,zh-CN
923,play_music,play_music,播放特定歌手的音乐,zh-CN,zh-CN
924,iot_hue_lightdim,iot_hue_lightdim,把灯调暗一点,zh-CN,zh-CN
926,iot_hue_lightdim,iot_hue_lightdim,把灯调暗一点,zh-CN,zh-CN
927,music_query,music_query,谁唱的这首歌,zh-CN,zh-CN
928,music_query,music_query,这首歌曲叫什么,zh-CN,zh-CN
929,music_query,music_query,歌手的名字是什么,zh-CN,zh-CN
930,music_settings,music_settings,重播这首歌曲,zh-CN,zh-CN
932,music_likeness,music_likeness,存这个歌曲,zh-CN,zh-CN
933,music_likeness,music_likeness,让这成为我的最爱,zh-CN,zh-CN
934,audio_volume_other,audio_volume_other,改变音箱的音量,zh-CN,zh-CN
935,play_radio,play_radio,你能打开 pandora 吗,zh-CN,zh-CN
941,alarm_set,alarm_set,定个闹钟,zh-CN,zh-CN
942,datetime_query,datetime_query,现在上海几点了,zh-CN,zh-CN
945,general_quirky,general_quirky,学生,zh-CN,zh-CN
946,general_quirky,general_quirky,分散式设计,zh-CN,zh-CN
947,news_query,news_query,根据情景回答问题,zh-CN,zh-CN
948,music_likeness,music_likeness,我喜欢这个背景歌曲,zh-CN,zh-CN
949,music_dislikeness,music_dislikeness,那首背景歌很烦人,zh-CN,zh-CN
950,weather_query,weather_query,上海天气怎么样啊,zh-CN,zh-CN
952,weather_query,weather_query,现在上海的天气很恶劣吗,zh-CN,zh-CN
953,audio_volume_mute,audio_volume_mute,请把我的音箱静音,zh-CN,zh-CN
954,audio_volume_mute,audio_volume_mute,关掉声音,zh-CN,zh-CN
